id,community,display_name
https://openalex.org/A5055287301,0,
https://openalex.org/A5020122979,0,
https://openalex.org/A5040056829,0,
https://openalex.org/A5057196369,0,
https://openalex.org/A5018392096,0,Matteo Magnani
https://openalex.org/A5045839049,0,
https://openalex.org/A5030409860,0,
https://openalex.org/A5065564478,0,
https://openalex.org/A5002620045,0,
https://openalex.org/A5079813490,0,
https://openalex.org/A5055844783,0,
https://openalex.org/A5091879812,0,
https://openalex.org/A5026043775,0,
https://openalex.org/A5014698350,0,
https://openalex.org/A5065894208,0,
https://openalex.org/A5029213237,0,
https://openalex.org/A5086278261,0,
https://openalex.org/A5101750777,0,
https://openalex.org/A5040094074,0,Woo‐Sung Jung
https://openalex.org/A5043579285,1,
https://openalex.org/A5014843482,1,
https://openalex.org/A5058029787,1,
https://openalex.org/A5008889608,1,
https://openalex.org/A5070909466,1,
https://openalex.org/A5068645266,1,
https://openalex.org/A5006708933,1,
https://openalex.org/A5081815076,1,
https://openalex.org/A5079140339,1,
https://openalex.org/A5091065605,1,
https://openalex.org/A5000474293,1,
https://openalex.org/A5019146219,1,
https://openalex.org/A5108493610,1,
https://openalex.org/A5079603339,1,
https://openalex.org/A5049314735,1,Andrew Crooks
https://openalex.org/A5027837224,1,
https://openalex.org/A5065612595,1,
https://openalex.org/A5078975331,1,
https://openalex.org/A5056484904,1,
https://openalex.org/A5043962698,1,
https://openalex.org/A5070592874,1,
https://openalex.org/A5054903605,1,
https://openalex.org/A5023242309,1,
https://openalex.org/A5001448076,1,
https://openalex.org/A5045707906,1,
https://openalex.org/A5111424199,1,
https://openalex.org/A5021111002,1,
https://openalex.org/A5090299671,1,
https://openalex.org/A5071674394,1,
https://openalex.org/A5005839956,1,
https://openalex.org/A5043076240,1,
https://openalex.org/A5048401513,1,
https://openalex.org/A5046383980,1,
https://openalex.org/A5088484575,1,
https://openalex.org/A5092839190,1,
https://openalex.org/A5033084721,1,
https://openalex.org/A5007805334,1,
https://openalex.org/A5033114335,1,
https://openalex.org/A5061220680,1,
https://openalex.org/A5055320698,1,
https://openalex.org/A5082611795,1,
https://openalex.org/A5002527385,1,
https://openalex.org/A5009911876,1,
https://openalex.org/A5056533367,1,
https://openalex.org/A5027890537,1,
https://openalex.org/A5025339506,1,
https://openalex.org/A5083435293,1,
https://openalex.org/A5102987781,1,
https://openalex.org/A5062423344,1,
https://openalex.org/A5105469807,1,
https://openalex.org/A5079758962,1,
https://openalex.org/A5005974259,1,
https://openalex.org/A5030400740,1,
https://openalex.org/A5032041693,1,
https://openalex.org/A5011742954,1,Giannis Nikolentzos
https://openalex.org/A5080654893,1,
https://openalex.org/A5101819568,1,
https://openalex.org/A5059588654,1,
https://openalex.org/A5057334256,1,
https://openalex.org/A5055789823,1,
https://openalex.org/A5033989239,1,
https://openalex.org/A5030820567,1,
https://openalex.org/A5012412123,1,
https://openalex.org/A5023874580,1,
https://openalex.org/A5069270736,1,
https://openalex.org/A5024102827,1,
https://openalex.org/A5060837952,1,
https://openalex.org/A5035115589,1,
https://openalex.org/A5047515620,1,
https://openalex.org/A5007740421,1,
https://openalex.org/A5089667187,1,
https://openalex.org/A5113695916,1,
https://openalex.org/A5017018305,1,
https://openalex.org/A5065195467,1,
https://openalex.org/A5038162261,1,
https://openalex.org/A5029380368,1,
https://openalex.org/A5063685438,1,
https://openalex.org/A5031315137,1,
https://openalex.org/A5109033942,1,
https://openalex.org/A5052809986,1,
https://openalex.org/A5017299501,1,
https://openalex.org/A5078335603,1,
https://openalex.org/A5087251228,1,
https://openalex.org/A5085447779,1,
https://openalex.org/A5054958274,1,
https://openalex.org/A5081456435,1,
https://openalex.org/A5090017823,1,
https://openalex.org/A5071486960,1,
https://openalex.org/A5052196515,1,
https://openalex.org/A5084256086,1,
https://openalex.org/A5102319142,1,
https://openalex.org/A5052652788,1,
https://openalex.org/A5055131878,1,
https://openalex.org/A5085895467,1,
https://openalex.org/A5041401333,1,
https://openalex.org/A5011154912,1,
https://openalex.org/A5057695979,1,Michalis Vazirgiannis
https://openalex.org/A5004741275,1,
https://openalex.org/A5109176155,2,
https://openalex.org/A5037697064,2,
https://openalex.org/A5023558826,2,
https://openalex.org/A5069166081,2,
https://openalex.org/A5085818681,2,
https://openalex.org/A5107439816,2,
https://openalex.org/A5027887380,2,
https://openalex.org/A5107824825,2,
https://openalex.org/A5023783426,2,
https://openalex.org/A5043621466,2,
https://openalex.org/A5038858136,2,
https://openalex.org/A5077046319,2,
https://openalex.org/A5084028929,2,
https://openalex.org/A5004246683,2,
https://openalex.org/A5084402010,2,
https://openalex.org/A5081575220,2,
https://openalex.org/A5071813608,2,
https://openalex.org/A5001141623,2,
https://openalex.org/A5111672074,2,Marta C. González
https://openalex.org/A5089452158,2,
https://openalex.org/A5003871976,2,
https://openalex.org/A5078072896,2,
https://openalex.org/A5103757534,2,
https://openalex.org/A5028813886,2,
https://openalex.org/A5054863795,2,
https://openalex.org/A5017370248,2,
https://openalex.org/A5056145487,2,
https://openalex.org/A5086166846,2,
https://openalex.org/A5089850454,2,
https://openalex.org/A5031220186,2,
https://openalex.org/A5015444233,2,
https://openalex.org/A5103082059,2,
https://openalex.org/A5028862879,2,Christopher P. Kempes
https://openalex.org/A5040239324,2,
https://openalex.org/A5100372601,2,
https://openalex.org/A5113551270,2,
https://openalex.org/A5059397663,2,
https://openalex.org/A5054906837,2,
https://openalex.org/A5008145540,2,
https://openalex.org/A5084532918,2,
https://openalex.org/A5019659933,2,
https://openalex.org/A5003788475,2,
https://openalex.org/A5014275083,2,
https://openalex.org/A5066926540,2,
https://openalex.org/A5076908978,2,
https://openalex.org/A5091649231,2,
https://openalex.org/A5101893109,2,
https://openalex.org/A5029098298,2,
https://openalex.org/A5080833581,2,
https://openalex.org/A5083173795,2,
https://openalex.org/A5087401191,2,
https://openalex.org/A5016245996,2,
https://openalex.org/A5041460378,2,
https://openalex.org/A5073628260,2,
https://openalex.org/A5112007575,2,
https://openalex.org/A5038467322,2,
https://openalex.org/A5091634932,2,
https://openalex.org/A5026203505,2,
https://openalex.org/A5064580861,2,
https://openalex.org/A5022414281,2,Horacio Samaniego
https://openalex.org/A5101486419,2,
https://openalex.org/A5082913931,2,
https://openalex.org/A5109278606,2,
https://openalex.org/A5035698539,2,
https://openalex.org/A5066110995,2,
https://openalex.org/A5037430586,2,
https://openalex.org/A5021812568,2,
https://openalex.org/A5010797607,2,
https://openalex.org/A5037732794,2,
https://openalex.org/A5111454621,2,
https://openalex.org/A5054586972,2,Michael Szell
https://openalex.org/A5049240073,2,Vicky Chuqiao Yang
https://openalex.org/A5035756067,2,
https://openalex.org/A5001160996,2,
https://openalex.org/A5044402671,2,
https://openalex.org/A5080785410,2,
